学校,Schools web,学院, Department, Department Web,Major Master program list,专业 Major,Program Web,Duration,Admission requirement Web,Deadline,Remark,,,,,,,,,,,,,,,,,
,https://grad.uci.edu/admissions/degree-programs/,Paul Merage School of Business,,,,Master of Science in Business Analytics,https://merage.uci.edu/programs/masters/master-science-business-analytics/index.html,,https://merage.uci.edu/programs/masters/master-science-business-analytics/admissions.html,"Round 1: October 15
Round 2: November 15
Round 3: January 15 
Round 4: March 1 (Final deadline for international applicants)
Round 5: May 1
Round 6: June 1",,,,,,,,,,,,,,,,,,
Brandeis University,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Florida,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Boston College,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"University of California, San Diego",https://gps.ucsd.edu/academics/index.html,SCHOOL OF GLOBAL POLICY & STRATEGY,,,,MASTER OF INTERNATIONAL AFFAIRS,https://gps.ucsd.edu/academics/index.html,,,,,,,,,,,,,,,,,,,,,
,https://gps.ucsd.edu/academics/index.html,SCHOOL OF GLOBAL POLICY & STRATEGY,,,,MASTER OF PUBLIC POLICY,https://gps.ucsd.edu/academics/index.html,,,,,,,,,,,,,,,,,,,,,
,https://gps.ucsd.edu/academics/index.html,SCHOOL OF GLOBAL POLICY & STRATEGY,,,,MASTER OF CHINESE ECONOMIC AND POLITICAL AFFAIRS,https://gps.ucsd.edu/academics/index.html,,,,,,,,,,,,,,,,,,,,,
,https://gps.ucsd.edu/academics/index.html,SCHOOL OF GLOBAL POLICY & STRATEGY,,,,MASTER OF ADVANCED STUDIES IN INTERNATIONAL AFFAIRS,https://gps.ucsd.edu/academics/index.html,,,,,,,,,,,,,,,,,,,,,
,https://datascience.ucsd.edu/academics/graduate/admissions/,Halıcıoğlu Data Science Institute,,,,MS Data Science,https://datascience.ucsd.edu/academics/graduate/admissions/,,https://datascience.ucsd.edu/academics/graduate/admissions/,,,,,,,,,,,,,,,,,,,
,https://rady.ucsd.edu/programs/,Rady School of Management,,,,M.S. in Business Analytics,https://rady.ucsd.edu/programs/ms-business-analytics/index.html,,,,,,,,,,,,,,,,,,,,,
,https://rady.ucsd.edu/programs/,Rady School of Management,,,,Master of Finance,https://rady.ucsd.edu/programs/master-finance/index.html,,,,,,,,,,,,,,,,,,,,,
,https://rady.ucsd.edu/programs/,Rady School of Management,,,,Master of Professional Accountancy (MPAc),https://rady.ucsd.edu/programs/master-professional-accountancy/index.html,,,,,,,,,,,,,,,,,,,,,
Boston University,https://www.bu.edu/academics/degree-programs/,Questrom School of Business,,,,MBA+MS in Digital Technology (MBA+MSDT),https://www.bu.edu/academics/questrom/programs/msmba/,,,,,,,,,,,,,,,,,,,,,
,https://www.bu.edu/academics/degree-programs/,Questrom School of Business,,,,MS in Business Analytics,https://www.bu.edu/academics/questrom/programs/ms-in-business-analytics/,,,,,,,,,,,,,,,,,,,,,
,https://www.bu.edu/academics/degree-programs/,Questrom School of Business,,,,MS in Management Studies (MSMS),https://www.bu.edu/questrom/degree-programs/ms-in-management-studies/,,,,,,,,,,,,,,,,,,,,,
,https://www.bu.edu/academics/degree-programs/,Questrom School of Business,,,,MS in Mathematical Finance & Financial Technology,https://www.bu.edu/questrom/degree-programs/ms-in-mathematical-finance/,,,,,,,,,,,,,,,,,,,,,
,https://www.bu.edu/academics/degree-programs/,School of Public Health,,,,Master of Business Administration/Master of Public Health (MBA/MPH),https://www.bu.edu/academics/sph/programs/mba-mph/,,,,,,,,,,,,,,,,,,,,,
,https://www.bu.edu/academics/degree-programs/,Graduate School of Arts & Sciences,,,,MA in Economics,https://www.bu.edu/academics/grs/programs/economics/ma/,,,,,,,,,,,,,,,,,,,,,
,https://www.bu.edu/academics/degree-programs/,Graduate School of Arts & Sciences,,,,MA in Economic Policy,https://www.bu.edu/academics/grs/programs/economics/ma-economic-policy/,,,,,,,,,,,,,,,,,,,,,
,https://www.bu.edu/academics/degree-programs/,Graduate School of Arts & Sciences,,,,Graduate School of Arts & Sciences,https://www.bu.edu/academics/grs/programs/economics/ma-global-development-economics/,,,,,,,,,,,,,,,,,,,,,
,https://www.bu.edu/academics/degree-programs/,Metropolitan College,,,,MS in Enterprise Risk Management,https://www.bu.edu/academics/met/programs/administrative-sciences/ms-enterprise-risk-management/,,,,,,,,,,,,,,,,,,,,,
,https://www.bu.edu/academics/degree-programs/,Metropolitan College,,,,MS in Financial Management,https://www.bu.edu/academics/met/programs/administrative-sciences/ms-in-financial-management/,,,,,,,,,,,,,,,,,,,,,
,https://www.bu.edu/academics/degree-programs/,Metropolitan College,,,,MS in Global Marketing Management,https://www.bu.edu/academics/met/programs/administrative-sciences/ms-in-global-marketing-management/,,,,,,,,,,,,,,,,,,,,,
Case Western Reserve University,https://case.edu/programs/?title=&field_programs_program_level_target_id%5B1166%5D=1166&field_programs_program_level_target_id%5B1161%5D=1161&field_programs_program_level_target_id%5B1171%5D=1171&field_programs_program_level_target_id%5B1156%5D=1156,Weatherhead School of Management,,,,Accounting,https://case.edu/programs/accounting-macc,,,,,,,,,,,,,,,,,,,,,
,https://case.edu/programs/?title=&field_programs_program_level_target_id%5B1166%5D=1166&field_programs_program_level_target_id%5B1161%5D=1161&field_programs_program_level_target_id%5B1171%5D=1171&field_programs_program_level_target_id%5B1156%5D=1157,Weatherhead School of Management,,,,Management,https://case.edu/programs/full-time-mba,,,,,,,,,,,,,,,,,,,,,
,https://case.edu/programs/?title=&field_programs_program_level_target_id%5B1166%5D=1166&field_programs_program_level_target_id%5B1161%5D=1161&field_programs_program_level_target_id%5B1171%5D=1171&field_programs_program_level_target_id%5B1156%5D=1158,Weatherhead School of Management,,,,Organizational Behavior,https://case.edu/programs/positive-organization-development-change,,,,,,,,,,,,,,,,,,,,,
,https://case.edu/programs/?title=&field_programs_program_level_target_id%5B1166%5D=1166&field_programs_program_level_target_id%5B1161%5D=1161&field_programs_program_level_target_id%5B1171%5D=1171&field_programs_program_level_target_id%5B1156%5D=1156,Weatherhead School of Management,,,,Finance,https://case.edu/programs/finance-mfin,,,,,,,,,,,,,,,,,,,,,
,https://case.edu/programs/?title=&field_programs_program_level_target_id%5B1166%5D=1166&field_programs_program_level_target_id%5B1161%5D=1161&field_programs_program_level_target_id%5B1171%5D=1171&field_programs_program_level_target_id%5B1156%5D=1157,Weatherhead School of Management,,,,MS FinTech,https://case.edu/programs/fintech-ms,,,,,,,,,,,,,,,,,,,,,
,https://case.edu/programs/?title=&field_programs_program_level_target_id%5B1166%5D=1166&field_programs_program_level_target_id%5B1161%5D=1161&field_programs_program_level_target_id%5B1171%5D=1171&field_programs_program_level_target_id%5B1156%5D=1158,Weatherhead School of Management,,,,Master of Business Analytics and Intelligence,https://case.edu/programs/business-analytics-intelligence,,,,,,,,,,,,,,,,,,,,,
Northeastern University,https://www.northeastern.edu/graduate/programs/#/master/business/-/full-time/-/-/-,D'Amore-McKim School of Business,,,,Accounting,https://www.northeastern.edu/graduate/program/master-of-science-in-accounting-14304/,7 Months,,,,,,,,,,,,,,,,,,,,
,https://www.northeastern.edu/graduate/programs/#/master/business/-/full-time/-/-/-,D'Amore-McKim School of Business,,,,Accounting and Business Administration (MS/MBA),https://www.northeastern.edu/graduate/program/master-of-science-accounting-mba-14305/,15 Months,,,,,,,,,,,,,,,,,,,,
,https://www.northeastern.edu/graduate/programs/#/master/business/-/full-time/-/-/-,D'Amore-McKim School of Business,,,,Business Analytics,https://www.northeastern.edu/graduate/program/master-of-science-in-business-analytics-boston-18309/,12-16 months,,,,,,,,,,,,,,,,,,,,
,https://www.northeastern.edu/graduate/programs/#/master/business/-/full-time/-/-/-,D'Amore-McKim School of Business,,,,Finance,https://www.northeastern.edu/graduate/program/master-of-science-in-finance-boston-14318/,12-16 months,,,,,,,,,,,,,,,,,,,,
,https://www.northeastern.edu/graduate/programs/#/master/business/-/full-time/-/-/-,D'Amore-McKim School of Business,,,,Finance and Business Administration (MS/MBA),https://www.northeastern.edu/graduate/program/master-of-science-in-finance-mba-14320/,2.25 years,,,,,,,,,,,,,,,,,,,,
,https://www.northeastern.edu/graduate/programs/#/master/business/-/full-time/-/-/-,D'Amore-McKim School of Business,,,,International Management,https://www.northeastern.edu/graduate/program/master-of-science-in-international-management-14325/,12-20 months,,,,,,,,,,,,,,,,,,,,
,https://www.northeastern.edu/graduate/programs/#/master/business/-/full-time/-/-/-,D'Amore-McKim School of Business,,,,Management,https://www.northeastern.edu/graduate/program/master-of-science-in-management-18874/,1-2 years,,,,,,,,,,,,,,,,,,,,
,https://www.northeastern.edu/graduate/programs/#/master/business/-/full-time/-/-/-,College of Professional Studies,,,,Commerce and Economic Development,https://www.northeastern.edu/graduate/program/master-of-science-in-commerce-and-economic-development-boston-14439/,12-18 months,,,,,,,,,,,,,,,,,,,,
,https://cps.northeastern.edu/academics/graduate-programs/,College of Professional Studies,,,,Analytics — Master's — Boston,https://cps.northeastern.edu/program/master-of-professional-studies-in-analytics-boston/,,,,,,,,,,,,,,,,,,,,,
,https://cps.northeastern.edu/academics/graduate-programs/,College of Professional Studies,,,,Analytics — Master's — Seattle,https://cps.northeastern.edu/program/master-of-professional-studies-in-analytics-seattle/,,,,,,,,,,,,,,,,,,,,,
,https://cps.northeastern.edu/academics/graduate-programs/,College of Professional Studies,,,,Analytics — Master's — Silicon Valley,https://cps.northeastern.edu/program/master-of-professional-studies-in-analytics-silicon-valley/,,,,,,,,,,,,,,,,,,,,,
,https://cps.northeastern.edu/academics/graduate-programs/,College of Professional Studies,,,,Analytics — Master's — Toronto,https://cps.northeastern.edu/program/master-of-professional-studies-in-analytics-toronto/,,,,,,,,,,,,,,,,,,,,,
,https://cps.northeastern.edu/academics/graduate-programs/,College of Professional Studies,,,,Analytics — Master's — Vancouver,https://cps.northeastern.edu/program/master-of-professional-studies-in-analytics-vancouver/,,,,,,,,,,,,,,,,,,,,,
,https://cps.northeastern.edu/academics/graduate-programs/,College of Professional Studies,,,,Corporate & Organizational Communication — Master's — Boston,https://cps.northeastern.edu/program/master-of-science-in-corporate-and-organizational-communication-boston/,,,,,,,,,,,,,,,,,,,,,
,https://cps.northeastern.edu/academics/graduate-programs/,College of Professional Studies,,,,Insurance Analytics and Management — Master's — Boston,https://cps.northeastern.edu/program/master-of-professional-studies-in-insurance-analytics-and-management-boston/,12-18 Months,,,,,,,,,,,,,,,,,,,,
,https://cps.northeastern.edu/academics/graduate-programs/,College of Professional Studies,,,,Organizational Leadership — Master's — Boston,https://cps.northeastern.edu/program/master-of-science-in-organizational-leadership-boston/,12-18 months,,,,,,,,,,,,,,,,,,,,
Tulane University,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pepperdine University,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Georgia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
UIUC,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rensselaer Polytechnic Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lehigh University,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Syracuse University,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Miami,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Purdue University,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rutgers University,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PSU,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Washington,,,,,,,,,,,,,,,,,,,,,,,,,,,,
University of Connecticut,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"University of Maryland, College Park",https://academiccatalog.umd.edu/graduate/programs/,Behavioral and Social Sciences,,,,Applied Economics (on-campus) (ECAM),https://academiccatalog.umd.edu/graduate/programs/applied-economics-on-campus-ecam/,,,,,,,,,,,,,,,,,,,,,
,https://academiccatalog.umd.edu/graduate/programs/,R.H. Smith School of Business,,,,Business Administration and Business Analytics (BABA),https://academiccatalog.umd.edu/graduate/programs/business-administration-analytics-baba/#requirementstext,,,,,,,,,,,,,,,,,,,,,
,https://academiccatalog.umd.edu/graduate/programs/,R.H. Smith School of Business,,,,Business Administration and Finance (BAFN),https://academiccatalog.umd.edu/graduate/programs/business-administration-finance-bafn/,,,,,,,,,,,,,,,,,,,,,
,https://academiccatalog.umd.edu/graduate/programs/,R.H. Smith School of Business,,,,Business Administration and Marketing Analytics (BAMA),https://academiccatalog.umd.edu/graduate/programs/business-administration-marketing-analytics-bama/,,,,,,,,,,,,,,,,,,,,,
,https://academiccatalog.umd.edu/graduate/programs/,Business / Public Policy,,,,Business Administration and Public Policy (BMPO),https://academiccatalog.umd.edu/graduate/programs/business-administration-public-policy-bmpo/,,,,,,,,,,,,,,,,,,,,,
,https://academiccatalog.umd.edu/graduate/programs/,"R.H. Smith School of Business / School of Architecture, Planning and Preservation",,,,Business Administration and Real Estate Development (MBRE),https://academiccatalog.umd.edu/graduate/programs/business-administration-real-estate-development-mbre/,,,,,,,,,,,,,,,,,,,,,
,https://academiccatalog.umd.edu/graduate/programs/,R.H. Smith School of Business,,,,Business Analytics (BMAN),https://academiccatalog.umd.edu/graduate/programs/business-analytics-bman/,,,,,,,,,,,,,,,,,,,,,
,https://academiccatalog.umd.edu/graduate/programs/,R.H. Smith School of Business,,,,Business and Management (BMSB),https://academiccatalog.umd.edu/graduate/programs/business-management-bmsb/,,,,,,,,,,,,,,,,,,,,,
,https://academiccatalog.umd.edu/graduate/programs/,R.H. Smith School of Business,,,,Finance (BMFN),https://academiccatalog.umd.edu/graduate/programs/finance-bmfn/,,,,,,,,,,,,,,,,,,,,,
,https://academiccatalog.umd.edu/graduate/programs/,R.H. Smith School of Business,,,,Marketing Analytics (BMMA),https://academiccatalog.umd.edu/graduate/programs/marketing-analytics-bmma/,,,,,,,,,,,,,,,,,,,,,
University of Wisconsin-Madison,https://grad.wisc.edu/academic-programs/,Wisconsin School of Business,,,,"BUSINESS: OPERATIONS AND TECHNOLOGY MANAGEMENT: BUSINESS ANALYTICS, M.S.",https://guide.wisc.edu/graduate/operations-information-management/business-operations-technology-management-ms/business-operations-technology-management-business-analytics-ms/,one-year,https://guide.wisc.edu/graduate/operations-information-management/business-operations-technology-management-ms/business-operations-technology-management-business-analytics-ms/#admissionstext,,"The School of Business now offers a Master of Science in Business Analytics which is replacing this named option.  Additional information can be found on the Business Analytics, M.S. Guide page.",,,,,,,,,,,,,,,,,
,https://grad.wisc.edu/academic-programs/,Wisconsin School of Business,,,,"BUSINESS: RISK MANAGEMENT AND INSURANCE, MBA",https://guide.wisc.edu/graduate/risk-insurance/business-risk-management-insurance-mba/,53 credits,https://guide.wisc.edu/graduate/risk-insurance/business-risk-management-insurance-mba/#admissionstext,"September 23, 2022*
November 1, 2022
January 10, 2023
March 1, 2023
April 10, 2023
June 1, 2023",,,,,,,,,,,,,,,,,,
,https://grad.wisc.edu/academic-programs/,Wisconsin School of Business,,,,"BUSINESS: RISK MANAGEMENT AND INSURANCE, M.S.",https://guide.wisc.edu/graduate/risk-insurance/business-risk-management-insurance-ms/#admissionstext,,,,"This master’s program is offered for work leading to the Ph.D. Students may not apply directly for the master’s, and should instead see the admissions information for the Ph.D.",,,,,,,,,,,,,,,,,
,https://grad.wisc.edu/academic-programs/,Wisconsin School of Business,,,,"ECONOMICS, M.S.",https://guide.wisc.edu/graduate/economics/economics-ms/,,,,,,,,,,,,,,,,,,,,,
,https://grad.wisc.edu/academic-programs/,Wisconsin School of Business,,,,"ECONOMICS: ECONOMICS, M.S.",https://guide.wisc.edu/graduate/economics/economics-ms/economics-economics-ms/#text,,https://guide.wisc.edu/graduate/economics/economics-ms/economics-economics-ms/#admissionstext,,This is a named option within the Economics M.S. This M.S. in Economics is offered as part of the Ph.D. in Economics. Please see the Ph.D. program in Economics for additional information.,,,,,,,,,,,,,,,,,
,https://grad.wisc.edu/academic-programs/,Wisconsin School of Business Finance Department and the College of Letters & Science Economics Department,,,,"FINANCIAL ECONOMICS, M.S.",https://guide.wisc.edu/graduate/economics/financial-economics-ms/,30 credits,https://guide.wisc.edu/graduate/economics/financial-economics-ms/#admissionstext,	March 1,,,,,,,,,,,,,,,,,,
,https://grad.wisc.edu/academic-programs/,Wisconsin School of Business,,,,"BUSINESS: ANALYTICS, M.S.",https://guide.wisc.edu/graduate/business-school-wide/business-analytics-ms/,30 credits,https://guide.wisc.edu/graduate/business-school-wide/business-analytics-ms/#admissionstext,,,,,,,,,,,,,,,,,,,
,https://grad.wisc.edu/academic-programs/,Wisconsin School of Business,,,,"官方说明这个track从下面两个program申请：BUSINESS: FINANCE, INVESTMENT, AND BANKING, MBA（Students apply to the Master of Business Administration in Business: Finance, Investment, and Banking through one of the named options:
Business: Finance, Investment, and Banking: Applied Security Analysis, MBA
​Business: Finance, Investment, and Banking: Corporate Finance and Investment Banking, MBA）",https://guide.wisc.edu/graduate/finance/business-finance-investment-banking-mba/#text,54 credits,https://guide.wisc.edu/graduate/finance/business-finance-investment-banking-mba/#admissionstext,,"Students apply to the Master of Business Administration in Business: Finance, Investment, and Banking through one of the named options:

Business: Finance, Investment, and Banking: Applied Security Analysis, MBA
​Business: Finance, Investment, and Banking: Corporate Finance and Investment Banking, MBA",,,,,,,,,,,,,,,,,
,https://grad.wisc.edu/academic-programs/,Wisconsin School of Business,,,,"BUSINESS: FINANCE, INVESTMENT, AND BANKING: APPLIED SECURITY ANALYSIS, MBA",https://guide.wisc.edu/graduate/finance/business-finance-investment-banking-mba/business-finance-investment-banking-applied-security-analysis-mba/#text,,https://guide.wisc.edu/graduate/finance/business-finance-investment-banking-mba/business-finance-investment-banking-applied-security-analysis-mba/#admissionstext,,,,,,,,,,,,,,,,,,,
,https://grad.wisc.edu/academic-programs/,Wisconsin School of Business,,,,"BUSINESS: FINANCE, INVESTMENT, AND BANKING: CORPORATE FINANCE AND INVESTMENT BANKING, MBA",https://guide.wisc.edu/graduate/finance/business-finance-investment-banking-mba/business-finance-investment-banking-corporate-finance-investment-banking-mba/,,https://guide.wisc.edu/graduate/finance/business-finance-investment-banking-mba/business-finance-investment-banking-corporate-finance-investment-banking-mba/#admissionstext,,,,,,,,,,,,,,,,,,,
,https://grad.wisc.edu/academic-programs/,Wisconsin School of Business,,,,"官方说明这个track从下面program申请：BUSINESS: FINANCE, INVESTMENT, AND BANKING, M.S. （Students apply to the Business: Finance, Investment and Banking, MSB through the named option:
Applied Security Analysis）",https://guide.wisc.edu/graduate/finance/business-finance-investment-banking-ms/,,https://guide.wisc.edu/graduate/finance/business-finance-investment-banking-ms/#admissionstext,,,,,,,,,,,,,,,,,,,
,https://grad.wisc.edu/academic-programs/,Wisconsin School of Business,,,,"BUSINESS: FINANCE, INVESTMENT, AND BANKING: APPLIED SECURITY ANALYSIS, M.S.",https://guide.wisc.edu/graduate/finance/business-finance-investment-banking-ms/business-finance-investment-banking-applied-security-analysis-ms/,,https://admissions.wsb.wisc.edu/MSinFinance,,,,,,,,,,,,,,,,,,,
,https://grad.wisc.edu/academic-programs/,Wisconsin School of Business,,,,"BUSINESS: MARKETING, MBA",https://guide.wisc.edu/graduate/marketing/business-marketing-mba/,,https://guide.wisc.edu/graduate/marketing/business-marketing-mba/#admissionstext,,,,,,,,,,,,,,,,,,,
,https://grad.wisc.edu/academic-programs/,Wisconsin School of Business,,,,"BUSINESS: MARKETING: MARKETING ANALYTICS AND INSIGHTS, MBA",https://business.wisc.edu/graduate/masters/finance/,,https://business.wisc.edu/graduate/masters/finance/admissions/,,,,,,,,,,,,,,,,,,,
,https://grad.wisc.edu/academic-programs/,Wisconsin School of Business,,,,"BUSINESS: MARKETING: PRODUCT MANAGEMENT, MBA",https://guide.wisc.edu/graduate/marketing/business-marketing-mba/business-marketing-product-management-mba/,,https://guide.wisc.edu/graduate/marketing/business-marketing-mba/business-marketing-product-management-mba/#admissionstext,,"Admissions to the Business: Marketing: Product Management, MBA have been suspended as of summer 2022 and will be discontinued as of fall 2023. The Business: Marketing MBA admissions are not suspended and have a new curriculum starting fall 2022. Additional information can be found on the Guide page.",,,,,,,,,,,,,,,,,
,https://grad.wisc.edu/academic-programs/,Wisconsin School of Business,,,,"BUSINESS: MARKETING, M.S.",https://guide.wisc.edu/graduate/marketing/business-marketing-ms/#text,,https://guide.wisc.edu/graduate/marketing/business-marketing-ms/#admissionstext,,"This master’s program is offered for work leading to the Ph.D. Students may not apply directly for the master’s, and should instead see the admissions information for the Ph.D.",,,,,,,,,,,,,,,,,
,https://grad.wisc.edu/academic-programs/,Wisconsin School of Business,,,,"官方说明这个track从下面program申请：BUSINESS: OPERATIONS AND TECHNOLOGY MANAGEMENT, MBA （Students apply to the MBA in Business: Operations and Technology Management through its named option:
Technology Strategy and Product Management）",https://guide.wisc.edu/graduate/operations-information-management/business-operations-technology-management-mba/,,https://guide.wisc.edu/graduate/operations-information-management/business-operations-technology-management-mba/#admissionstext,,,,,,,,,,,,,,,,,,,
,https://grad.wisc.edu/academic-programs/,Wisconsin School of Business,,,,"BUSINESS: OPERATIONS AND TECHNOLOGY MANAGEMENT: TECHNOLOGY STRATEGY AND PRODUCT MANAGEMENT, MBA （This is a named option within the Business: Operations and Technology Management, MBA.）",https://guide.wisc.edu/graduate/operations-information-management/business-operations-technology-management-mba/business-operations-technology-management-technology-strategy-product-management-mba/#text,,https://guide.wisc.edu/graduate/operations-information-management/business-operations-technology-management-mba/business-operations-technology-management-technology-strategy-product-management-mba/#admissionstext,,,,,,,,,,,,,,,,,,,
,https://grad.wisc.edu/academic-programs/,Wisconsin School of Business,,,,"BUSINESS: OPERATIONS AND TECHNOLOGY MANAGEMENT, M.S.",https://guide.wisc.edu/graduate/operations-information-management/business-operations-technology-management-ms/,,https://guide.wisc.edu/graduate/operations-information-management/business-operations-technology-management-ms/#admissionstext,,"This master’s program is offered for work leading to the Ph.D. Students may not apply directly for the master’s, and should instead see the admissions information for the Ph.D.",,,,,,,,,,,,,,,,,
SIT,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"North Carolina State University, Raleigh",,,,,,,,,,,,,,,,,,,,,,,,,,,,
East Carolina University,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"University of North Carolina, Charlotte",,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,
